timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1477135800,Oct 22 2016 - 11:30am,complete,11201,Bournemouth,Tottenham Hotspur,2.25,2,1.63,1.74,0,0,0,0,0,0,,,7,4,2,0,4,0,8,15,2,5,6,10,10,15,42,58,3,63,75,50,38,13,25,75,14,2,4.45,3.66,1.88,0,0,0,0,0,0,Vitality Stadium
1477144800,Oct 22 2016 - 2:00pm,complete,59982,Arsenal,Middlesbrough,2.25,1.25,2.37,0.53,0,0,0,0,0,0,,,8,3,1,0,0,0,11,8,7,5,4,3,7,14,67,33,3.38,75,88,75,38,25,75,75,9.5,3.75,1.27,6.06,9.99,0,0,0,0,0,0,Emirates Stadium
1477144800,Oct 22 2016 - 2:00pm,complete,31969,Leicester City,Crystal Palace,2,1.75,1.79,1.11,3,1,4,1,1,0,"42,63,80",85,8,8,0,0,0,0,15,24,4,8,11,16,10,7,46,54,2.13,50,63,50,13,13,13,63,10,3.75,0,0,0,0,0,0,0,0,0,King Power Stadium
1477144800,Oct 22 2016 - 2:00pm,complete,21416,Burnley,Everton,1.4,1.75,1.74,0.95,2,1,3,1,1,0,"39,90",58,2,8,2,0,3,0,0,0,0,0,0,0,16,14,0,0,1.93,35,68,25,0,0,23,45,7.65,2.7,4.76,3.7,1.82,0,0,0,0,0,0,Turf Moor
1477144800,Oct 22 2016 - 2:00pm,complete,18522,Hull City,Stoke City,0.75,0.5,1.47,0.89,0,2,2,1,0,1,,"26,50",5,7,2,0,3,0,7,12,3,6,4,6,16,8,47,53,2.63,63,75,38,25,25,13,50,7,3.75,2.71,3.26,2.82,0,0,0,0,0,0,KCOM Stadium
1477144800,Oct 22 2016 - 2:00pm,complete,20694,Swansea City,Watford,0.25,1.75,1.42,0.63,0,0,0,0,0,0,,,7,2,2,0,1,0,13,7,8,3,5,4,14,17,51,49,3,63,88,50,38,13,25,75,8,4.25,2.29,3.32,3.42,0,0,0,0,0,0,Liberty Stadium
1477144800,Oct 22 2016 - 2:00pm,complete,56985,West Ham United,Sunderland,1,0.25,1.32,0.53,1,0,1,0,0,0,90'4,,6,2,2,0,5,0,18,10,6,4,12,6,10,13,60,40,2.5,50,75,38,13,13,25,50,7.5,6,1.88,3.61,4.53,0,0,0,0,0,0,London Stadium
1477153800,Oct 22 2016 - 4:30pm,complete,53218,Liverpool,West Bromwich Albion,2.33,1.25,2.16,0.84,2,1,3,2,2,0,"20,35",81,3,2,1,0,3,0,22,7,9,2,13,5,9,13,61,39,2.59,59,59,34,34,34,34,46,11.17,3.67,1.28,6.1,9.99,0,0,0,0,0,0,Anfield
1477225800,Oct 23 2016 - 12:30pm,complete,53731,Manchester City,Southampton,2.5,1,2.11,1.16,1,1,2,1,0,1,55,27,10,3,3,0,3,0,13,8,4,3,9,5,11,11,60,40,2.63,50,88,63,25,0,38,75,10.5,3,1.52,4.6,6.4,0,0,0,0,0,0,Etihad Stadium
1477234800,Oct 23 2016 - 3:00pm,complete,41424,Chelsea,Manchester United,2.25,1.75,2.68,1.84,4,0,4,2,2,0,"1,21,62,70",,5,7,3,0,2,0,14,16,8,6,6,10,7,17,44,56,2.63,50,75,75,25,0,38,63,11.5,5.25,2.15,3.54,3.54,0,0,0,0,0,0,Stamford Bridge
1477740600,Oct 29 2016 - 11:30am,complete,44322,Sunderland,Arsenal,0.25,2.5,0.74,1.58,1,4,5,1,0,1,65,"19,71,76,78",0,8,4,0,3,0,4,19,2,8,2,11,10,11,46,54,2.88,63,75,63,38,25,25,63,10.25,2,8.99,5.23,1.37,0,0,0,0,0,0,Stadium of Light
1477749600,Oct 29 2016 - 2:00pm,complete,20022,Watford,Hull City,1,1,1.47,0.32,1,0,1,0,0,0,82,,7,2,1,0,2,0,22,9,3,3,19,6,13,8,59,41,4,88,100,75,63,25,38,63,7.5,5.75,1.7,3.8,5.54,0,0,0,0,0,0,Vicarage Road Stadium
1477749600,Oct 29 2016 - 2:00pm,complete,31868,Tottenham Hotspur,Leicester City,2.5,0,2.79,0.53,1,1,2,1,1,0,44,48,8,1,3,0,4,0,25,7,10,3,15,4,11,18,61,39,2.75,50,75,50,25,25,50,75,13.5,4,1.6,3.93,6.73,0,0,0,0,0,0,White Hart Lane (London)
1477749600,Oct 29 2016 - 2:00pm,complete,22470,West Bromwich Albion,Manchester City,1.25,2.25,1.53,2,0,4,4,2,0,2,,"19,28,79,90",1,7,4,0,3,0,6,18,2,8,4,10,17,10,32,68,3.13,75,88,63,38,25,75,75,10,5,8.25,4.86,1.42,0,0,0,0,0,0,The Hawthorns (West Bromwich)
1477749600,Oct 29 2016 - 2:00pm,complete,29600,Middlesbrough,Bournemouth,0.25,0.5,0.95,0.79,2,0,2,1,1,0,"39,56",,4,9,2,0,1,0,13,12,4,3,9,9,7,6,39,61,2.5,63,75,50,25,0,38,75,10.25,4.75,2.66,3.21,2.92,0,0,0,0,0,0,Riverside Stadium
1477749600,Oct 29 2016 - 2:00pm,complete,75325,Manchester United,Burnley,1.75,0,1.79,0.37,0,0,0,0,0,0,,,19,1,2,1,3,0,37,8,12,2,25,6,12,9,64,36,3.17,54,100,75,29,13,42,71,10.58,3.42,1.19,7.33,9.99,0,0,0,0,0,0,Old Trafford
1477758600,Oct 29 2016 - 4:30pm,complete,25628,Crystal Palace,Liverpool,1,2,1.05,1.84,2,4,6,5,2,3,"18,33","16,21,44,71",3,3,1,0,2,0,8,18,7,11,1,7,16,5,50,50,2.83,65,75,43,23,23,43,88,14.5,4.15,4.99,4.12,1.7,0,0,0,0,0,0,Selhurst Park
1477834200,Oct 30 2016 - 1:30pm,complete,39574,Everton,West Ham United,2,0.75,2.26,1.05,2,0,2,0,0,0,"50,76",,8,8,2,0,3,0,18,14,9,4,9,10,15,12,47,53,2.88,75,75,50,38,13,38,75,11.75,5,1.72,3.95,5.06,0,0,0,0,0,0,Goodison Park
1477843200,Oct 30 2016 - 4:00pm,complete,31827,Southampton,Chelsea,2,1.75,1.26,2.21,0,2,2,1,0,1,,"6,55",7,3,0,0,0,0,0,0,0,0,0,0,13,16,0,0,2.63,63,88,50,25,0,13,38,12.5,4,3.43,3.54,2.19,0,0,0,0,0,0,St. Mary's Stadium
1477944000,Oct 31 2016 - 8:00pm,complete,26602,Stoke City,Swansea City,1,0.75,1.42,0.74,3,1,4,2,1,1,"3,55,73",8,6,4,2,0,0,0,18,15,6,7,12,8,7,14,46,54,2.88,50,75,50,38,25,38,63,11.5,4,1.98,3.61,4.02,0,0,0,0,0,0,Bet365 Stadium
1478358000,Nov 5 2016 - 3:00pm,complete,54294,Manchester City,Middlesbrough,2.2,1.2,2.11,0.53,1,1,2,1,1,0,43,90'1,8,2,1,0,3,0,30,6,9,4,21,2,7,14,69,31,2.4,70,80,50,30,0,40,60,11.8,3.2,1.25,6.51,9.99,0,0,0,0,0,0,Etihad Stadium
1478358000,Nov 5 2016 - 3:00pm,complete,19196,Burnley,Crystal Palace,1.67,1.4,1.74,1.11,3,2,5,2,2,0,"2,14,90'4","60,81",4,7,1,0,2,0,11,16,6,6,5,10,10,11,40,60,2.42,57,74,39,20,10,19,65,10.4,3.53,3.32,3.32,2.34,0,0,0,0,0,0,Turf Moor
1478358000,Nov 5 2016 - 3:00pm,complete,11084,Bournemouth,Sunderland,2,0.2,1.63,0.53,1,2,3,2,1,1,11,"33,74",12,2,3,0,3,1,23,11,8,5,15,6,13,17,63,37,2.2,40,50,30,20,10,20,50,9.6,4.4,1.64,4.06,5.77,0,0,0,0,0,0,Vitality Stadium
1478358000,Nov 5 2016 - 3:00pm,complete,56970,West Ham United,Stoke City,1.4,1,1.32,0.89,1,1,2,0,0,0,65,75,6,4,4,0,1,0,9,11,5,5,4,6,11,10,55,45,2.5,50,70,30,20,20,20,50,8.6,4.8,2.15,3.56,3.53,0,0,0,0,0,0,London Stadium
1478367000,Nov 5 2016 - 5:30pm,complete,41429,Chelsea,Everton,2.4,1.4,2.68,0.95,5,0,5,3,3,0,"19,20,42,56,65",,4,2,0,0,3,0,20,2,10,0,10,2,4,16,60,40,2.8,50,90,80,10,0,50,70,11.2,4.2,1.53,4.37,6.84,0,0,0,0,0,0,Stamford Bridge
1478433600,Nov 6 2016 - 12:00pm,complete,60039,Arsenal,Tottenham Hotspur,2,1.8,2.37,1.74,1,1,2,1,1,0,42,51,7,2,1,0,2,0,17,12,5,4,12,8,10,17,47,53,2.9,60,80,60,30,20,50,70,13.8,3.4,2.03,3.6,3.85,0,0,0,0,0,0,Emirates Stadium
1478441700,Nov 6 2016 - 2:15pm,complete,17768,Hull City,Southampton,0.6,1,1.47,1.16,2,1,3,1,0,1,"61,63",6,1,10,0,0,5,0,8,17,4,10,4,7,12,14,32,68,2.3,40,80,40,10,10,10,70,6,4,5.87,3.9,1.66,0,0,0,0,0,0,KCOM Stadium
1478441700,Nov 6 2016 - 2:15pm,complete,53163,Liverpool,Watford,2.5,1.6,2.16,0.63,6,1,7,3,3,0,"27,30,43,57,60,90'1",75,6,3,1,0,2,0,26,13,17,9,9,4,14,10,54,46,2.85,58,68,48,35,35,48,68,9,2.95,1.31,5.85,9.99,0,0,0,0,0,0,Anfield
1478444400,Nov 6 2016 - 3:00pm,complete,20938,Swansea City,Manchester United,0.4,1.4,1.42,1.84,1,3,4,3,0,3,69,"15,21,33",2,0,0,0,2,0,7,10,3,4,4,6,9,16,38,62,2.6,50,70,60,50,0,20,60,8.8,4.6,5.82,4.34,1.6,0,0,0,0,0,0,Liberty Stadium
1478449800,Nov 6 2016 - 4:30pm,complete,31879,Leicester City,West Bromwich Albion,2.2,1,1.79,0.84,1,2,3,0,0,0,55,"52,72",5,6,0,0,2,0,7,11,3,6,4,5,6,7,56,44,1.9,50,60,40,10,0,10,50,9.6,3.8,1.79,3.62,5.1,0,0,0,0,0,0,King Power Stadium
1479558600,Nov 19 2016 - 12:30pm,complete,75264,Manchester United,Arsenal,1.6,2.6,1.79,1.58,1,1,2,0,0,0,68,89,10,4,3,0,3,0,12,7,6,2,6,5,15,10,49,51,2.7,60,70,50,40,30,30,60,15,3.6,2.83,3.42,2.6,0,0,0,0,0,0,Old Trafford
1479567600,Nov 19 2016 - 3:00pm,complete,27815,Stoke City,Bournemouth,1.4,0.4,1.42,0.79,0,1,1,1,0,1,,26,3,4,3,0,3,0,10,8,6,3,4,5,14,8,47,53,3,50,90,50,50,10,40,80,12.8,4.4,2.34,3.32,3.31,0,0,0,0,0,0,Bet365 Stadium
1479567600,Nov 19 2016 - 3:00pm,complete,25529,Crystal Palace,Manchester City,0.8,2.4,1.05,2,1,2,3,1,0,1,66,"39,83",2,7,1,0,2,0,8,9,4,4,4,5,11,13,45,55,3.3,60,80,60,50,30,70,90,12.2,4.6,6.71,4.54,1.51,0,0,0,0,0,0,Selhurst Park
1479567600,Nov 19 2016 - 3:00pm,complete,38773,Everton,Swansea City,2.2,0.6,2.26,0.74,1,1,2,1,0,1,89,41,10,3,5,0,2,0,15,6,8,5,7,1,12,13,63,37,2.5,60,70,40,30,10,30,60,11.8,3.4,1.52,4.38,7.05,0,0,0,0,0,0,Goodison Park
1479567600,Nov 19 2016 - 3:00pm,complete,31848,Southampton,Liverpool,1.6,2.17,1.26,1.84,0,0,0,0,0,0,,,1,8,1,0,1,0,4,13,0,4,4,9,8,11,32,68,3.02,72,90,44,27,17,34,70,12.93,3.33,3.41,3.57,2.19,0,0,0,0,0,0,St. Mary's Stadium
1479567600,Nov 19 2016 - 3:00pm,complete,20640,Watford,Leicester City,1.4,0.2,1.47,0.53,2,1,3,3,2,1,"1,12",15,4,6,2,0,3,0,12,12,4,4,8,8,11,18,41,59,3.4,80,90,80,50,20,40,80,8.2,5.6,2.92,3.34,2.57,0,0,0,0,0,0,Vicarage Road Stadium
1479567600,Nov 19 2016 - 3:00pm,complete,41271,Sunderland,Hull City,0.2,0.8,0.74,0.32,3,0,3,1,1,0,"34,62,84",,2,8,2,1,0,0,11,20,5,9,6,11,9,7,49,51,3.6,70,90,60,40,40,30,60,8.4,3.2,2.07,3.44,3.9,0,0,0,0,0,0,Stadium of Light
1479576600,Nov 19 2016 - 5:30pm,complete,31212,Tottenham Hotspur,West Ham United,2.2,0.6,2.79,1.05,3,2,5,1,0,1,"51,89,90'1","24,68",4,5,3,0,3,1,16,10,7,4,9,6,12,15,67,33,2.4,50,70,30,20,10,30,60,13.2,5.2,1.56,4.2,6.54,0,0,0,0,0,0,White Hart Lane (London)
1479657600,Nov 20 2016 - 4:00pm,complete,32704,Middlesbrough,Chelsea,0.8,2,0.95,2.21,0,1,1,1,0,1,,41,2,3,2,0,3,0,12,14,2,6,10,8,13,10,42,58,2.5,50,90,50,10,0,30,70,10.4,4.6,6.96,4.14,1.55,0,0,0,0,0,0,Riverside Stadium
1479758400,Nov 21 2016 - 8:00pm,complete,23016,West Bromwich Albion,Burnley,1,0.25,1.53,0.37,4,0,4,3,3,0,"4,16,37,64",,4,3,0,0,0,0,17,6,7,3,10,3,12,12,47,53,2.75,43,78,68,33,10,43,55,6.75,4.4,1.96,3.34,4.52,0,0,0,0,0,0,The Hawthorns (West Bromwich)
1480163400,Nov 26 2016 - 12:30pm,complete,21794,Burnley,Manchester City,1.86,2.5,1.74,2,1,2,3,2,1,1,14,"37,60",5,8,2,0,3,0,11,19,7,6,4,13,11,16,43,57,2.9,55,86,56,32,16,56,79,9.83,4.12,9.69,5.43,1.35,0,0,0,0,0,0,Turf Moor
1480172400,Nov 26 2016 - 3:00pm,complete,32058,Leicester City,Middlesbrough,1.83,1.17,1.79,0.53,2,2,4,2,1,1,"34,90'4","13,71",2,3,4,0,4,0,11,7,4,3,7,4,13,11,52,48,2,59,67,50,17,0,17,50,7.83,2.5,1.96,3.46,4.32,0,0,0,0,0,0,King Power Stadium
1480172400,Nov 26 2016 - 3:00pm,complete,18086,Hull City,West Bromwich Albion,1,1.33,1.47,0.84,1,1,2,1,0,1,72,34,2,6,3,0,2,0,10,10,5,3,5,7,7,10,49,51,2.34,59,75,42,9,9,9,50,8.17,4.5,2.8,3.16,2.8,0,0,0,0,0,0,KCOM Stadium
1480172400,Nov 26 2016 - 3:00pm,complete,53114,Liverpool,Sunderland,2.6,0.67,2.16,0.53,2,0,2,0,0,0,"75,90'1",,9,4,1,0,3,0,26,7,9,2,17,5,4,8,69,31,3.1,65,74,57,30,30,57,65,8.37,4.3,1.17,8.21,9.99,0,0,0,0,0,0,Anfield
1480172400,Nov 26 2016 - 3:00pm,complete,20276,Swansea City,Crystal Palace,0.33,1.17,1.42,1.11,5,4,9,2,1,1,"36,66,68,90'1,90'3","19,75,82,84",10,6,4,0,5,0,16,11,8,6,8,5,12,23,56,44,3.08,75,83,67,50,17,33,75,10.33,3.67,2.71,3.43,2.71,0,0,0,0,0,0,Liberty Stadium
1480181400,Nov 26 2016 - 5:30pm,complete,41513,Chelsea,Tottenham Hotspur,2.5,1.67,2.68,1.74,2,1,3,2,1,1,"45,51",11,3,8,2,0,1,0,11,13,6,6,5,7,13,16,46,54,2.84,50,92,67,25,9,50,75,12.83,3.83,1.83,3.76,4.56,0,0,0,0,0,0,Stamford Bridge
1480248000,Nov 27 2016 - 12:00pm,complete,20058,Watford,Stoke City,1.67,1,1.47,0.89,0,1,1,1,0,1,,29,3,3,4,1,0,0,10,14,4,3,6,11,23,13,50,50,2.75,75,83,50,34,9,25,59,8.16,5,2.44,3.33,3.12,0,0,0,0,0,0,Vicarage Road Stadium
1480256100,Nov 27 2016 - 2:15pm,complete,59978,Arsenal,Bournemouth,1.83,0.83,2.37,0.79,3,1,4,2,1,1,"12,53,90'1",23,3,10,3,0,5,0,14,9,5,4,9,5,11,13,49,51,2.83,50,75,50,33,17,42,83,12.17,3.67,1.34,5.58,9.5,0,0,0,0,0,0,Emirates Stadium
1480264200,Nov 27 2016 - 4:30pm,complete,31132,Southampton,Everton,1.5,1.17,1.26,0.95,1,0,1,1,1,0,1,,5,2,0,0,2,0,17,11,8,0,9,11,11,15,46,54,2.33,50,75,42,17,9,17,50,9.5,3,2.15,3.42,3.66,0,0,0,0,0,0,St. Mary's Stadium
1480264200,Nov 27 2016 - 4:30pm,complete,75313,Manchester United,West Ham United,1.5,0.5,1.79,1.05,1,1,2,2,1,1,21,2,0,0,3,0,1,0,20,8,9,5,11,3,16,16,62,38,2.92,67,83,50,34,25,33,59,14.67,5.17,1.48,4.53,7.55,0,0,0,0,0,0,Old Trafford
1480768200,Dec 3 2016 - 12:30pm,complete,54457,Manchester City,Chelsea,2,2.17,2.11,2.21,1,3,4,1,1,0,45,"60,70,90",9,2,2,2,3,0,15,11,7,5,8,6,12,8,61,39,2.67,58,92,50,25,0,25,75,13.5,3.83,2.11,3.47,3.73,0,0,0,0,0,0,Etihad Stadium
1480777200,Dec 3 2016 - 3:00pm,complete,31663,Tottenham Hotspur,Swansea City,2.33,0.67,2.79,0.74,5,0,5,2,2,0,"39,45'1,49,70,90'2",,5,0,0,0,4,0,28,2,16,0,12,2,11,16,59,41,2.42,59,67,34,25,17,25,67,11.5,3.83,1.32,5.69,9.99,0,0,0,0,0,0,White Hart Lane (London)
1480777200,Dec 3 2016 - 3:00pm,complete,27306,Stoke City,Burnley,1.17,0.2,1.42,0.37,2,0,2,2,2,0,"20,35",,4,9,3,0,2,0,12,12,7,4,5,8,7,13,54,46,2.9,35,82,65,45,9,45,72,9.13,4.1,1.69,3.82,5.65,0,0,0,0,0,0,Bet365 Stadium
1480777200,Dec 3 2016 - 3:00pm,complete,22244,West Bromwich Albion,Watford,1.33,1.33,1.53,0.63,3,1,4,2,2,0,"16,34,90'1",60,3,4,2,0,1,1,12,14,4,4,8,10,11,7,36,64,3.09,50,75,50,42,25,50,67,7.83,4.17,2.4,3.26,3.26,0,0,0,0,0,0,The Hawthorns (West Bromwich)
1480777200,Dec 3 2016 - 3:00pm,complete,25393,Crystal Palace,Southampton,0.67,0.83,1.05,1.16,3,0,3,2,2,0,"33,36,85",,3,9,3,0,1,0,8,13,5,4,3,9,11,13,45,55,2.59,59,75,50,17,17,25,83,9.5,4,3.16,3.26,2.46,0,0,0,0,0,0,Selhurst Park
1480777200,Dec 3 2016 - 3:00pm,complete,39725,Sunderland,Leicester City,0.67,0.17,0.74,0.53,2,1,3,0,0,0,"64,77",80,3,4,3,0,1,0,18,17,8,7,10,10,8,11,56,44,3.5,75,100,83,33,33,42,92,8.67,4,3.63,3.43,2.16,0,0,0,0,0,0,Stadium of Light
1480786200,Dec 3 2016 - 5:30pm,complete,56980,West Ham United,Arsenal,1.33,2.33,1.32,1.58,1,5,6,1,0,1,83,"24,72,80,84,86",3,2,3,0,3,0,11,19,4,11,7,8,9,10,50,50,2.67,59,67,42,34,25,17,42,9.67,4.83,4.72,3.97,1.76,0,0,0,0,0,0,London Stadium
1480858200,Dec 4 2016 - 1:30pm,complete,11183,Bournemouth,Liverpool,1.67,2,1.63,1.84,4,3,7,2,0,2,"56,76,78,90'3","20,22,64",4,9,2,0,2,0,11,11,8,4,3,7,8,15,41,59,2.98,61,68,54,31,23,45,77,13.74,3.47,5.42,4.17,1.65,0,0,0,0,0,0,Vitality Stadium
1480867200,Dec 4 2016 - 4:00pm,complete,39550,Everton,Manchester United,2,1.67,2.26,1.84,1,1,2,1,0,1,89,42,6,3,2,0,3,0,11,11,7,3,4,8,12,10,49,51,2.5,59,75,42,42,0,25,67,11.83,5.34,3.3,3.35,2.33,0,0,0,0,0,0,Goodison Park
1480968000,Dec 5 2016 - 8:00pm,complete,27395,Middlesbrough,Hull City,0.67,0.67,0.95,0.32,1,0,1,0,0,0,60,,13,7,1,0,1,0,17,7,5,2,12,5,6,11,60,40,2.75,50,75,42,17,17,33,67,9.17,3.83,1.79,3.55,5.22,0,0,0,0,0,0,Riverside Stadium
1481373000,Dec 10 2016 - 12:30pm,complete,20769,Watford,Everton,1.43,1,1.47,0.95,3,2,5,2,1,1,"36,59,64","17,86",2,4,2,0,2,0,11,8,7,5,4,3,12,15,49,51,2.72,57,71,64,29,7,29,71,7.28,5.43,2.99,3.45,2.46,0,0,0,0,0,0,Vicarage Road Stadium
1481382000,Dec 10 2016 - 3:00pm,complete,20453,Swansea City,Sunderland,0.71,0.57,1.42,0.53,3,0,3,0,0,0,"51,54,80",,7,4,1,0,2,0,14,10,7,3,7,7,10,8,58,42,2.86,57,79,50,29,7,36,57,8,5.29,2,3.66,3.89,0,0,0,0,0,0,Liberty Stadium
1481382000,Dec 10 2016 - 3:00pm,complete,59964,Arsenal,Stoke City,2,1.29,2.37,0.89,3,1,4,2,1,1,"42,49,75",29,7,7,0,0,0,0,21,13,8,6,13,7,8,6,62,38,2.79,64,79,43,29,22,43,72,10.28,3.28,1.34,5.54,9.59,0,0,0,0,0,0,Emirates Stadium
1481382000,Dec 10 2016 - 3:00pm,complete,19680,Burnley,Bournemouth,1.63,0.71,1.74,0.79,3,2,5,3,2,1,"13,16,75","45'2,90'1",4,11,2,0,2,0,13,17,7,5,6,12,13,18,43,57,2.48,47,73,41,28,7,34,75,10.27,3.95,2.97,3.39,2.51,0,0,0,0,0,0,Turf Moor
1481382000,Dec 10 2016 - 3:00pm,complete,17403,Hull City,Crystal Palace,1,1,1.47,1.11,3,3,6,1,1,0,"27,72,78","52,70,89",4,7,2,0,4,0,14,15,7,7,7,8,16,13,55,45,3.36,72,86,57,36,29,22,79,9.43,4.43,2.99,3.38,2.5,0,0,0,0,0,0,KCOM Stadium
1481391000,Dec 10 2016 - 5:30pm,complete,31966,Leicester City,Manchester City,1.71,2.57,1.79,2,4,2,6,3,3,0,"3,5,20,78","82,90",3,11,3,0,1,0,11,16,7,5,4,11,10,7,27,73,2.93,64,86,79,36,7,50,79,10.57,4,5.82,4.26,1.6,0,0,0,0,0,0,King Power Stadium
1481457600,Dec 11 2016 - 12:00pm,complete,41622,Chelsea,West Bromwich Albion,2.57,1.29,2.68,0.84,1,0,1,0,0,0,76,,3,1,2,0,4,0,13,6,4,0,9,6,6,10,62,38,2.72,57,86,65,15,7,50,65,11.14,4.71,1.23,6.55,9.99,0,0,0,0,0,0,Stamford Bridge
1481465700,Dec 11 2016 - 2:15pm,complete,28976,Southampton,Middlesbrough,1.71,1.14,1.26,0.53,1,0,1,0,0,0,53,,4,2,4,0,3,0,13,7,4,4,9,3,14,12,60,40,1.93,57,64,29,22,0,22,50,8.57,3,1.57,4.05,6.73,0,0,0,0,0,0,St. Mary's Stadium
1481465700,Dec 11 2016 - 2:15pm,complete,75271,Manchester United,Tottenham Hotspur,1.43,1.43,1.79,1.74,1,0,1,1,1,0,29,,3,8,3,0,3,0,13,9,6,5,7,4,19,17,39,61,2.29,71,86,36,14,7,36,64,14.86,4,2.01,3.58,3.94,0,0,0,0,0,0,Old Trafford
1481473800,Dec 11 2016 - 4:30pm,complete,53068,Liverpool,West Ham United,2.67,0.57,2.16,1.05,2,2,4,3,1,2,"5,48","27,39",11,4,2,0,0,0,18,9,4,4,14,5,7,7,65,35,3.56,69,85,62,47,40,55,69,10.12,3.54,1.35,5.39,9.4,0,0,0,0,0,0,Anfield
1481658300,Dec 13 2016 - 7:45pm,complete,39510,Everton,Arsenal,1.86,2.43,2.26,1.58,2,1,3,2,1,1,"44,86",20,8,3,2,1,1,0,14,9,5,2,9,7,10,10,45,55,2.72,71,79,36,36,22,14,64,12.42,4.57,3.79,3.69,2.02,0,0,0,0,0,0,Goodison Park
1481658300,Dec 13 2016 - 7:45pm,complete,11068,Bournemouth,Leicester City,1.86,0.14,1.63,0.53,1,0,1,1,1,0,34,,4,11,0,0,3,0,10,12,4,4,6,8,5,13,60,40,3.36,72,79,72,36,29,50,79,11.28,3.57,2.42,3.45,3.05,0,0,0,0,0,0,Vitality Stadium
1481744700,Dec 14 2016 - 7:45pm,complete,32704,Middlesbrough,Liverpool,1,1.75,0.95,1.84,0,3,3,1,0,1,,"29,60,68",5,2,1,0,0,0,9,17,4,5,5,12,11,14,38,62,2.81,59,73,46,19,19,46,80,12.59,4.27,6.04,4.28,1.58,0,0,0,0,0,0,Riverside Stadium
1481744700,Dec 14 2016 - 7:45pm,complete,56990,West Ham United,Burnley,1.14,0.17,1.32,0.37,1,0,1,1,1,0,45'3,,6,1,0,0,2,0,15,6,6,2,9,4,10,14,55,45,2.84,37,77,55,31,15,32,55,8.12,4.67,1.6,4.15,6.11,0,0,0,0,0,0,London Stadium
1481744700,Dec 14 2016 - 7:45pm,complete,41008,Sunderland,Chelsea,1,2.29,0.74,2.21,0,1,1,1,0,1,,40,5,5,3,0,2,0,8,19,4,9,4,10,14,10,39,61,3.07,57,93,72,29,15,14,71,8.43,4.29,9.06,5.2,1.37,0,0,0,0,0,0,Stadium of Light
1481745600,Dec 14 2016 - 8:00pm,complete,31347,Tottenham Hotspur,Hull City,2.43,0.57,2.79,0.32,3,0,3,1,1,0,"14,63,73",,5,5,0,0,2,0,26,8,10,7,16,1,6,14,65,35,2.86,43,71,36,29,29,29,57,12.14,3.57,1.23,6.69,9.99,0,0,0,0,0,0,White Hart Lane (London)
1481745600,Dec 14 2016 - 8:00pm,complete,51527,Manchester City,Watford,1.71,1.14,2.11,0.63,2,0,2,1,1,0,"33,86",,5,2,1,0,2,0,15,5,8,2,7,3,16,21,63,37,3.07,72,86,50,43,15,36,79,12.43,4.43,1.28,6.26,9.99,0,0,0,0,0,0,Etihad Stadium
1481745600,Dec 14 2016 - 8:00pm,complete,27002,Stoke City,Southampton,1.43,0.71,1.42,1.16,0,0,0,0,0,0,,,3,11,1,1,2,0,5,18,4,11,1,7,9,11,36,64,2.58,43,86,50,22,7,43,86,10.43,4.86,2.64,3.28,2.88,0,0,0,0,0,0,Bet365 Stadium
1481745600,Dec 14 2016 - 8:00pm,complete,21467,West Bromwich Albion,Swansea City,1.57,0.57,1.53,0.74,3,1,4,0,0,0,"50,61,63",78,0,11,0,0,0,0,13,5,7,4,6,1,8,8,44,56,3.15,57,79,64,50,22,57,71,7.29,3.71,1.96,3.57,4.16,0,0,0,0,0,0,The Hawthorns (West Bromwich)
1481745600,Dec 14 2016 - 8:00pm,complete,25547,Crystal Palace,Manchester United,1,1.57,1.05,1.84,1,2,3,1,0,1,66,"45'2,88",1,8,2,0,3,0,6,18,4,7,2,11,16,10,43,57,2.86,57,71,57,43,15,36,79,9.14,4.42,4.52,3.85,1.82,0,0,0,0,0,0,Selhurst Park
1481977800,Dec 17 2016 - 12:30pm,complete,25259,Crystal Palace,Chelsea,0.88,2.38,1.05,2.21,0,1,1,1,0,1,,43,5,3,2,0,3,0,7,13,3,6,4,7,11,14,54,46,2.75,51,75,57,25,13,26,82,9.51,4.13,6.75,4.55,1.51,0,0,0,0,0,0,Selhurst Park
